cella,rssi_cQsW,distance_cQsW,rssi_kpOU,distance_kpOU,rssi_94gJ,distance_94gJ,rssi_Cvj5,distance_Cvj5,rssi_cGTg,distance_cGTg,rssi_At5a,distance_At5a
8,-84.0,157.19529951858468,-1000,-1000,-85.0,172.20147433393572,-90.0,267.49428238513224,-86.0,188.44010118476592,-78.0,349.1837054054061
8,-85.0,172.20147433393572,-1000,-1000,-83.0,143.34106104323652,-90.0,267.49428238513224,-86.0,188.44010118476592,-76.0,285.83382942401005
8,-85.0,172.20147433393572,-1000,-1000,-84.0,157.19529951858468,-89.0,245.4258733233999,-86.0,188.44010118476592,-78.0,349.1837054054061
8,-83.0,143.34106104323652,-1000,-1000,-84.0,157.19529951858468,-92.0,316.86629158494924,-85.0,172.20147433393572,-77.0,316.12971163455256
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-94.0,373.9897750852545,-83.0,143.34106104323652,-76.0,285.83382942401005
8,-84.0,157.19529951858468,-1000,-1000,-84.0,157.19529951858468,-94.0,373.9897750852545,-88.0,224.95990907027343,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-84.0,157.19529951858468,-94.0,373.9897750852545,-84.0,157.19529951858468,-77.0,316.12971163455256
8,-84.0,157.19529951858468,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-88.0,224.95990907027343,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-86.0,188.44010118476592,-78.0,349.1837054054061
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-86.0,188.44010118476592,-77.0,316.12971163455256
8,-84.0,157.19529951858468,-1000,-1000,-84.0,157.19529951858468,-96.0,439.87704618878024,-85.0,172.20147433393572,-78.0,349.1837054054061
8,-84.0,157.19529951858468,-1000,-1000,-84.0,157.19529951858468,-96.0,439.87704618878024,-87.0,205.9962821573771,-77.0,316.12971163455256
8,-84.0,157.19529951858468,-1000,-1000,-84.0,157.19529951858468,-92.0,316.86629158494924,-87.0,205.9962821573771,-78.0,349.1837054054061
8,-84.0,157.19529951858468,-1000,-1000,-84.0,157.19529951858468,-94.0,373.9897750852545,-87.0,205.9962821573771,-78.0,349.1837054054061
8,-84.0,157.19529951858468,-1000,-1000,-83.0,143.34106104323652,-94.0,373.9897750852545,-86.0,188.44010118476592,-76.0,285.83382942401005
8,-84.0,157.19529951858468,-1000,-1000,-85.0,172.20147433393572,-94.0,373.9897750852545,-87.0,205.9962821573771,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-92.0,316.86629158494924,-85.0,172.20147433393572,-77.0,316.12971163455256
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-86.0,188.44010118476592,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-86.0,188.44010118476592,-77.0,316.12971163455256
8,-84.0,157.19529951858468,-1000,-1000,-85.0,172.20147433393572,-92.0,316.86629158494924,-87.0,205.9962821573771,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-92.0,316.86629158494924,-84.0,157.19529951858468,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-92.0,316.86629158494924,-86.0,188.44010118476592,-77.0,316.12971163455256
8,-83.0,143.34106104323652,-1000,-1000,-88.0,224.95990907027343,-92.0,316.86629158494924,-86.0,188.44010118476592,-78.0,349.1837054054061
8,-84.0,157.19529951858468,-1000,-1000,-86.0,188.44010118476592,-92.0,316.86629158494924,-82.0,130.5626326409025,-78.0,349.1837054054061
8,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-92.0,316.86629158494924,-84.0,157.19529951858468,-79.0,385.20664988101305
8,-82.0,130.5626326409025,-1000,-1000,-86.0,188.44010118476592,-93.0,344.3982309398398,-84.0,157.19529951858468,-80.0,424.42250458214977
8,-82.0,130.5626326409025,-1000,-1000,-85.0,172.20147433393572,-93.0,344.3982309398398,-89.0,245.4258733233999,-75.0,258.09772687942456
8,-83.0,143.34106104323652,-1000,-1000,-83.0,143.34106104323652,-93.0,344.3982309398398,-86.0,188.44010118476592,-79.0,385.20664988101305
8,-82.0,130.5626326409025,-1000,-1000,-84.0,157.19529951858468,-93.0,344.3982309398398,-88.0,224.95990907027343,-79.0,385.20664988101305
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-93.0,344.3982309398398,-84.0,157.19529951858468,-77.0,316.12971163455256
8,-82.0,130.5626326409025,-1000,-1000,-85.0,172.20147433393572,-93.0,344.3982309398398,-85.0,172.20147433393572,-76.0,285.83382942401005
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-95.0,405.77060068384174,-84.0,157.19529951858468,-79.0,385.20664988101305
8,-82.0,130.5626326409025,-1000,-1000,-84.0,157.19529951858468,-95.0,405.77060068384174,-85.0,172.20147433393572,-78.0,349.1837054054061
8,-82.0,130.5626326409025,-1000,-1000,-84.0,157.19529951858468,-92.0,316.86629158494924,-85.0,172.20147433393572,-78.0,349.1837054054061
8,-82.0,130.5626326409025,-1000,-1000,-84.0,157.19529951858468,-92.0,316.86629158494924,-84.0,157.19529951858468,-78.0,349.1837054054061
8,-82.0,130.5626326409025,-1000,-1000,-84.0,157.19529951858468,-95.0,405.77060068384174,-84.0,157.19529951858468,-77.0,316.12971163455256
8,-83.0,143.34106104323652,-1000,-1000,-85.0,172.20147433393572,-95.0,405.77060068384174,-83.0,143.34106104323652,-77.0,316.12971163455256
9,-75.0,65.67816922105449,-1000,-1000,-88.0,224.95990907027343,-89.0,-1000,-1000,-1000,-75.0,258.09772687942456
9,-76.0,72.72728275906731,-1000,-1000,-85.0,172.20147433393572,-88.0,224.95990907027343,-88.0,224.95990907027343,-78.0,349.1837054054061
9,-68.0,30.91655846159923,-1000,-1000,-78.0,88.82761508564595,-89.0,245.4258733233999,-88.0,224.95990907027343,-78.0,349.1837054054061
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-89.0,245.4258733233999,-86.0,188.44010118476592,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-86.0,188.44010118476592,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-88.0,224.95990907027343,-72.0,188.44010118476592
9,-67.0,27.591543340333057,-1000,-1000,-77.0,80.42696273728642,-90.0,267.49428238513224,-88.0,224.95990907027343,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-93.0,344.3982309398398,-88.0,224.95990907027343,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-92.0,316.86629158494924,-88.0,224.95990907027343,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-92.0,316.86629158494924,-90.0,267.49428238513224,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-95.0,405.77060068384174,-90.0,267.49428238513224,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-90.0,267.49428238513224,-88.0,224.95990907027343,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-89.0,245.4258733233999,-87.0,205.9962821573771,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-91.0,291.2706830479703,-86.0,188.44010118476592,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-78.0,88.82761508564595,-91.0,291.2706830479703,-85.0,172.20147433393572,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-91.0,291.2706830479703,-87.0,205.9962821573771,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-91.0,291.2706830479703,-87.0,205.9962821573771,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-92.0,316.86629158494924,-86.0,188.44010118476592,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-78.0,88.82761508564595,-92.0,316.86629158494924,-89.0,245.4258733233999,-77.0,316.12971163455256
9,-68.0,30.91655846159923,-1000,-1000,-78.0,88.82761508564595,-92.0,316.86629158494924,-89.0,245.4258733233999,-77.0,316.12971163455256
9,-69.0,34.58635039490085,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-90.0,267.49428238513224,-73.0,209.57053861768162
9,-69.0,34.58635039490085,-1000,-1000,-77.0,80.42696273728642,-88.0,224.95990907027343,-90.0,267.49428238513224,-72.0,188.44010118476592
9,-68.0,30.91655846159923,-1000,-1000,-77.0,80.42696273728642,-88.0,224.95990907027343,-90.0,267.49428238513224,-73.0,209.57053861768162
9,-70.0,38.63088335482623,-1000,-1000,-86.0,188.44010118476592,-90.0,267.49428238513224,-90.0,267.49428238513224,-73.0,209.57053861768162
9,-69.0,34.58635039490085,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-90.0,267.49428238513224,-73.0,209.57053861768162
9,-69.0,34.58635039490085,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-87.0,205.9962821573771,-76.0,285.83382942401005
9,-69.0,34.58635039490085,-1000,-1000,-85.0,172.20147433393572,-84.0,157.19529951858468,-88.0,224.95990907027343,-77.0,316.12971163455256
9,-69.0,34.58635039490085,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-88.0,224.95990907027343,-72.0,188.44010118476592
